Order_ID,Order_Date,Region,Category,Sub_Category,Customer_Name,Orders,Quantity,Revenue,Profit
ORD10986,11-04-2023, west ,Office Supplies,Paper,Sneha,3,5,$2175.59,229.86
ORD10987,23-07-2023,Central,Technology,Phones,Kiran,3,5,740.82,-64.91
ORD10988,21-06-2023,East,Furniture,Storage,David,4,13,4195.14,280.28
ORD10989,21-03-2024,South,Office Supplies,Art,Sneha,5,4,4428.79,434.46
ORD10990,07-06-2024,Central,Technology,Copiers,Amit,2,8,3481.36,968.07
ORD10991,29-04-2022,East,Office Supplies,Paper,David,5,14,1796.87,558.88
ORD10992,30-03-2024, west ,Office Supplies,Art,John,4,15,4895.4,1460.82
ORD10993,04-02-2022, west ,Technology,Phones,Kiran,2,3,2858.73,1.85
ORD10994,09-04-2022,East,Furniture,Tables,David,5,10,4980.72,1609.43
ORD10995,26-05-2022, west ,Furniture,Storage,Sara,4,20,1871.6,281.71
ORD10996,17-01-2024,Central,Technology,Phones,Ankit,2,1,3457.88,244.95
ORD10997,27-09-2022, west ,Office Supplies,Binders,John,5,20,2229.14,-165.87
ORD10998,07-05-2024,South,Office Supplies,Binders,Ankit,2,18,4145.8,502.53
ORD10999,27-09-2023,East,Furniture,Tables,Kiran,3,6,276.4,28.59
ORD11000,25-05-2024,East,Office Supplies,Paper,sara,1,1,4266.23,1019.44
ORD11001,26-04-2022, west ,Office Supplies,Art,David,4,6,1584.4,-104.65
ORD11002,15-02-2023,EAST,Furniture,Tables,Ankit,5,11,3215.8,798.19
ORD11003,04-01-2022,Central,Technology,Copiers,Kiran,5,17,$1692.61,457.46
ORD11004,25-10-2023,East,Technology,Accessories,Sneha,2,18,213.3,65.87
ORD11005,21-08-2022, west ,Furniture,Tables,Amit,2,7,996.65,17.71
ORD11006,14-10-2023,East,Office Supplies,Binders,Kiran,3,8,197.15,44.59
ORD11007,01-10-2022,East,Furniture,Chairs,Amit,1,9,392.6,118.28
ORD11008,31-03-2023, west ,Furniture,Storage,Kiran,2,3,$4166.63,876.48
ORD11009,15-02-2024,East,Technology,Copiers,Neha,2,3,1284.01,102.92
ORD11010,05-10-2022, west ,Furniture,Tables,Kiran,4,3,2330.57,621.21
ORD11011,20-02-2024,West,Technology,Phones,Sara,3,19,3667.65,422.22
ORD11012,13-06-2024,West,Furniture,Tables,Sara,1,13,4280.21,688.23
ORD11013,07-08-2022,Central,Furniture,Storage,Sneha,1,17,1185.76,248.39
ORD11014,31-12-2023, west ,Furniture,Chairs,Ankit,2,16,2859.92,-249.15
ORD11015,06-02-2023,Central,Technology,Phones,Neha,4,18,3529.07,469.31
ORD11016,28-07-2022,South,Technology,Accessories,Amit,4,17,4195.83,-206.31
ORD11017,27-05-2023,Central,Technology,Phones,John,1,9,849.24,215.18
ORD11018,10-05-2022,East,Office Supplies,Binders,Ankit,4,19,4554.63,4.5
ORD11019,26-06-2022,South,Office Supplies,Binders,Ravi,4,7,1043.29,249.33
ORD11020,18-10-2023, west ,Technology,Copiers,Amit,5,11,3051.86,445.35
ORD11021,28-08-2023,East,Furniture,Tables,Kiran,2,2,4225.64,930.1
ORD11022,29-07-2023,EAST,Office Supplies,Art,Sara,3,8,$1427.9,391.9
ORD11023,08-12-2022, west ,Office Supplies,Binders,Ankit,2,19,3229.92,435.58
ORD11024,02-01-2024,South,Technology,Phones,Amit,1,2,773.28,198.83
ORD11025,28-01-2024,West,Technology,Phones,John,3,2,3190.14,947.66
ORD11026,11-03-2022,West,Office Supplies,Art,Sneha,2,12,3198.07,307.31
ORD11027,24-01-2023, west ,Office Supplies,Paper,Sneha,5,10,$448.1,138.44
ORD11028,18-07-2023,East,Technology,Copiers,Neha,1,7,1931.54,
ORD11029,26-03-2023,EAST,Office Supplies,Paper,Ravi,5,13,4986.56,1741.5
ORD11030,18-03-2022, west ,Office Supplies,Paper,sara,3,4,$4679.74,120.4
ORD11031,23-12-2022,West,Technology,Accessories,Neha,1,6,1699.53,274.89
ORD11032,27-02-2024,West,Technology,Phones,Ankit,5,7,2009.98,576.23
ORD11033,17-04-2024,Central,Technology,Copiers,Priya,4,5,153.3,11
ORD11034,06-03-2023,South,Furniture,Chairs,David,3,5,2348.77,
ORD11035,18-10-2022,South,Furniture,Storage,Neha,3,12,4466.45,1134.51
ORD11036,06-03-2022,West,Technology,Accessories,Amit,5,3,1651.38,52.55
ORD11037,05-02-2022,EAST,Furniture,Tables,John,1,13,124.32,33.77
ORD11038,13-01-2024, west ,Furniture,Storage,Priya,1,9,3319.87,-134.06
ORD11039,09-05-2023,Central,Technology,Accessories,John,2,7,4154.43,544.99
ORD11040,10-10-2022, west ,Office Supplies,Binders,Sneha,5,12,2590.81,-207.28
ORD11041,21-04-2022, west ,Furniture,Chairs,Sara,1,16,3290.71,1109.79
ORD11042,11-03-2023,EAST,Furniture,Tables,Priya,2,3,1501.65,308.12
ORD11043,29-07-2022,Central,Office Supplies,Binders,Sneha,2,20,1773.34,450.43
ORD11044,05-09-2022,South,Technology,Copiers,Sneha,2,1,4364.38,98.15
ORD11045,31-03-2023,East,Furniture,Chairs,Ravi,5,2,3996.23,466.5
ORD11046,07-01-2024,Central,Office Supplies,Art,priya,3,15,3048.46,448.01
ORD11047,17-07-2022,EAST,Office Supplies,Binders,Ankit,3,8,2143.2,190.21
ORD11048,28-05-2024,Central,Furniture,Storage,Sara,2,19,2134.12,-23.21
ORD11049,11-05-2023, west ,Office Supplies,Paper,Ankit,3,4,2426.39,-37.79
ORD11050,26-01-2022,West,Office Supplies,Binders,Sneha,5,19,4365.45,
ORD11051,11-09-2022,Central,Furniture,Chairs,David,3,5,4621.07,887.35
ORD11052,27-02-2022,South,Office Supplies,Binders,Ankit,4,6,3668.07,715.59
ORD11053,23-02-2023, west ,Technology,Accessories,David,1,3,2336.07,38.02
ORD11054,16-04-2024,East,Office Supplies,Art,David,1,17,1939.47,429.24
ORD11055,20-06-2023,EAST,Office Supplies,Art,Neha,4,14,1683.59,423.84
ORD11056,09-03-2023,East,Furniture,Storage,Sneha,2,15,1642.81,249.46
ORD11057,12-12-2022,East,Technology,Copiers,ravi,2,10,3065.86,-81.03
ORD11058,12-09-2022,South,Technology,Copiers,David,4,4,4984.96,1561.23
ORD11059,21-03-2023,EAST,Furniture,Storage,Sara,2,7,3184.89,965.86
ORD11060,01-01-2022,East,Office Supplies,Binders,Sara,2,18,720.51,106.11
ORD11061,17-04-2023,East,Office Supplies,Paper,Ravi,2,11,1126.48,-39.1
ORD11062,15-05-2024,West,Technology,Accessories,Sara,1,12,$982.47,-51.44
ORD11063,01-01-2023,West,Office Supplies,Paper,John,4,17,1124.59,5.55
ORD11064,06-05-2024,West,Office Supplies,Paper,Ravi,1,2,3893.99,-35.35
ORD11065,21-03-2023,Central,Furniture,Tables,Priya,1,10,3353.74,884.66
ORD11066,05-08-2022,East,Technology,Copiers,Ankit,4,17,1199.64,-13.39
ORD11067,09-11-2023,Central,Technology,Accessories,Ravi,2,9,1951.52,73.83
ORD11068,20-06-2023, west ,Office Supplies,Art,Sneha,4,10,4516.25,711.03
ORD11069,03-09-2023,East,Furniture,Tables,David,5,20,3711.58,953.59
ORD11070,16-01-2024,West,Office Supplies,Art,Amit,4,9,3264.55,867.59
ORD11071,09-11-2022,East,Technology,Phones,Sara,3,3,2881.64,398.17
ORD11072,12-03-2023, west ,Office Supplies,Binders,John,4,20,$339.71,34.84
ORD11073,05-12-2023, west ,Furniture,Storage,Sneha,4,18,756.1,253.35
ORD11074,22-06-2023,East,Furniture,Storage,Sara,2,2,417.95,19.49
ORD11075,06-05-2023,South,Furniture,Chairs,David,3,11,838.32,138.77
ORD11076,10-03-2022,East,Office Supplies,Art,Priya,1,6,4942.49,69.61
ORD11077,14-05-2024,,Furniture,Chairs,Ravi,2,19,2369.83,175.69
ORD11078,06-12-2022,,Office Supplies,Paper,Kiran,1,13,3592.44,-15.24
ORD11079,12-03-2022,South,Office Supplies,Art,David,3,7,531.93,68.36
ORD11080,15-10-2022, west ,Furniture,Chairs,Sara,4,8,4494.55,-214.6
ORD11081,12-04-2024, west ,Office Supplies,Binders,David,5,9,3992.15,580.85
ORD11082,06-08-2022,South,Office Supplies,Art,Priya,4,2,1501.25,375.07
ORD11083,22-08-2022, west ,Technology,Copiers,Sneha,5,18,3695.3,1164.19
ORD11084,18-07-2022,East,Office Supplies,Art,David,1,10,4863.99,1121.49
ORD11085,23-06-2023,South,Office Supplies,Binders,John,1,18,2434.01,322.45
ORD11086,25-04-2022,EAST,Technology,Accessories,Amit,3,1,4899.95,1024.82
ORD11087,16-09-2022,South,Office Supplies,Paper,Kiran,1,10,$4864.6,728.41
ORD11088,20-01-2023, west ,Office Supplies,Paper,Sneha,1,8,1992.94,21.34
ORD11089,24-05-2023,EAST,Furniture,Storage,John,4,19,276.82,81.51
ORD11090,06-12-2023,West,Office Supplies,Binders,Ankit,2,11,3949.67,1000.84
ORD11091,10-12-2022,South,Furniture,Chairs,David,5,14,4396.88,534.55
ORD11092,16-01-2022,EAST,Furniture,Tables,Sara,2,1,737.55,114.61
ORD11093,21-10-2023, west ,Technology,Phones,John,2,11,3098.06,500.09
ORD11094,05-11-2023,EAST,Technology,Copiers,John,2,13,3641.29,294.05
ORD11095,27-12-2023,Central,Furniture,Storage,John,2,1,423.28,80.12
ORD11096,28-05-2022,East,Technology,Accessories,Sneha,1,4,$2887.2,874.87
ORD11097,25-04-2023,EAST,Office Supplies,Art,Neha,3,18,2988.52,176.19
ORD11098,31-01-2024,EAST,Technology,Phones,Amit,2,1,527.31,-26.05
ORD11099,13-02-2022,West,Technology,Copiers,Ravi,3,17,2428.83,836.83
ORD11100,05-05-2024,Central,Office Supplies,Art,Ankit,2,9,$2632.37,636.65
ORD11101,23-08-2023,South,Office Supplies,Binders,John,2,9,$1338.08,325.57
ORD11102,05-04-2023,West,Office Supplies,Art,Sara,5,17,1286.36,322.45
ORD11103,19-01-2023,East,Furniture,Storage,Ravi,4,5,724.05,18.87
ORD11104,17-09-2022,East,Office Supplies,Binders,kiran,4,1,3189.29,826.09
ORD11105,04-10-2022, west ,Furniture,Storage,David,4,18,3934.03,404.61
ORD11106,22-04-2023,Central,Office Supplies,Art,Kiran,5,3,1496.14,396.75
ORD11107,11-09-2023, west ,Office Supplies,Paper,Kiran,2,13,$4540.31,-245.37
ORD11108,07-08-2023,Central,Office Supplies,Binders,Kiran,2,17,1385.3,419.08
ORD11109,26-09-2022,,Furniture,Tables,Sneha,4,5,3279.62,271.31
ORD11110,04-11-2022,,Technology,Copiers,Neha,3,15,$4923.7,445.02
ORD11111,10-02-2024,,Furniture,Storage,Neha,2,3,2340.94,412.65
ORD11112,30-11-2022, west ,Furniture,Tables,Ravi,4,18,$2479.11,-87.76
ORD11113,23-04-2022,East,Technology,Accessories,Ravi,4,14,4319.88,1450.45
ORD11114,28-09-2022,East,Furniture,Storage,Sara,2,4,917.99,227.52
ORD11115,09-08-2022,South,Furniture,Storage,Ankit,3,5,4975.06,1702.97
ORD11116,01-02-2022,,Office Supplies,Binders,Ravi,4,18,776.03,69.57
ORD11117,17-07-2023,EAST,Technology,Accessories,Sneha,4,9,3427.69,639.63
ORD11118,10-05-2022,East,Office Supplies,Paper,Ravi,2,18,$1743.16,-41.86
ORD11119,24-10-2023,EAST,Technology,Accessories,sara,2,18,1782.24,458.06
ORD11120,11-10-2023,,Office Supplies,Binders,Ravi,1,10,1113.57,338.35
ORD11121,01-06-2024,West,Office Supplies,Art,Neha,5,7,4788.14,787.88
ORD11122,08-12-2022,West,Furniture,Tables,Sneha,5,16,2267.45,319.77
ORD11123,28-01-2022, west ,Office Supplies,Paper,David,3,2,$859.77,184.19
ORD11124,02-06-2022,EAST,Furniture,Tables,John,2,10,4243.76,1438.72
ORD11125,20-10-2022, west ,Office Supplies,Paper,Ankit,3,9,4272.61,1003.9
ORD11126,22-08-2023,West,Technology,Phones,Priya,3,20,4942.09,1460.97
ORD11127,29-10-2022, west ,Furniture,Chairs,Neha,3,7,3295.49,
ORD11128,09-01-2022,EAST,Furniture,Tables,Amit,3,7,4897.07,
ORD11129,26-04-2023,Central,Technology,Phones,Ravi,4,11,2932.95,245.82
ORD11130,03-05-2024, west ,Furniture,Chairs,Sara,4,20,$3377.76,65.19
ORD11131,04-10-2023,West,Furniture,Storage,Priya,5,12,1789.04,490.98
ORD11132,11-05-2024, west ,Technology,Phones,David,3,5,4196.11,-121.93
ORD11133,11-06-2022,South,Technology,Accessories,Kiran,2,17,451.69,48.64
ORD11134,02-04-2024,South,Office Supplies,Binders,Ankit,2,16,1375.19,31.73
ORD11135,04-09-2022,South,Technology,Copiers,David,1,18,709.14,29.2
ORD11136,03-06-2023,West,Technology,Accessories,Neha,2,6,225.21,32.57
ORD11137,04-01-2024,EAST,Technology,Copiers,Sneha,1,12,$4588.73,280.95
ORD11138,14-01-2022,West,Office Supplies,Art,Sneha,1,11,3294.98,511.06
ORD11139,14-01-2024, west ,Furniture,Storage,Kiran,1,12,930.47,-63.67
ORD11140,07-01-2023,East,Furniture,Chairs,Amit,2,12,4544.86,
ORD11141,24-04-2023,,Technology,Phones,Kiran,1,3,4128.47,215.57
ORD11142,13-01-2023,EAST,Office Supplies,Paper,Ravi,4,8,4177.5,797.71
ORD11143,08-12-2022,,Technology,Copiers,Priya,5,7,4422.99,1097.32
ORD11144,26-04-2022,EAST,Office Supplies,Binders,Kiran,4,16,3895.57,836.91
ORD11145,16-12-2022,East,Technology,Copiers,neha,1,1,3458.07,-3.98
ORD11146,08-02-2022,EAST,Technology,Phones,Amit,5,12,4862.09,-269.39
ORD11147,01-06-2024,East,Technology,Copiers,John,4,16,2015.29,127.14
ORD11148,17-07-2023,EAST,Technology,Copiers,Ankit,5,15,1085.56,150.26
ORD11149,06-12-2022,South,Office Supplies,Paper,John,1,6,720.9,105.45
ORD11150,04-08-2023, west ,Office Supplies,Art,Amit,1,9,404.53,114.13
ORD11151,15-06-2024,East,Technology,Phones,David,3,6,$1280.56,113.39
ORD11152,15-01-2024,Central,Furniture,Storage,Sara,5,12,3798.02,-377.37
ORD11153,01-06-2024, west ,Technology,Phones,Kiran,2,2,3009.1,-263.81
ORD11154,23-05-2024, west ,Technology,Accessories,Ankit,1,9,$4147.03,466.2
ORD11155,08-08-2022,EAST,Office Supplies,Binders,John,5,15,1218.95,25.15
ORD11156,18-10-2022,West,Furniture,Tables,Kiran,4,4,2381.2,-64.04
ORD11157,04-04-2023,West,Furniture,Tables,Ravi,3,13,1577.68,
ORD11158,16-12-2022,East,Furniture,Tables,Sneha,4,20,1736.28,445.1
ORD11159,22-10-2022,South,Furniture,Storage,Ankit,4,20,822.36,137.12
ORD11160,29-01-2024,East,Office Supplies,Paper,Ravi,2,13,1622.19,454.96
ORD11161,16-08-2023,East,Technology,Accessories,Sneha,2,17,4719.29,751.17
ORD11162,31-01-2023,West,Technology,Accessories,Priya,2,15,$4734.47,1226.29
ORD11163,22-01-2023,East,Technology,Phones,Amit,4,20,4528.89,496.43
ORD11164,29-04-2024,East,Technology,Accessories,Amit,1,16,$3155.27,226.36
ORD11165,19-01-2023,Central,Office Supplies,Binders,Ravi,1,6,2001.39,27.96
ORD11166,09-06-2023,Central,Technology,Copiers,Ravi,5,16,2777.9,827.17
ORD11167,07-10-2022, west ,Office Supplies,Binders,Priya,1,14,4880.03,295.19
ORD11168,22-03-2022,South,Office Supplies,Paper,Neha,4,3,2882.17,537.83
ORD11169,10-07-2022,South,Furniture,Tables,Ankit,5,12,3742.54,950.32
ORD11170,26-12-2022,West,Furniture,Tables,Neha,3,14,709.11,186.84
ORD11171,11-07-2023,South,Furniture,Tables,ankit,2,15,4801.89,1149.83
ORD11172,19-10-2022,East,Technology,Copiers,Priya,3,4,4307.08,6.34
ORD11173,06-03-2022,EAST,Technology,Phones,Neha,3,2,3449.13,-168.08
ORD11174,21-04-2022,West,Furniture,Tables,Amit,1,2,643.77,42.42
ORD11175,04-01-2024, west ,Furniture,Tables,Kiran,5,14,$3729.2,265.03
ORD11176,05-01-2022,East,Office Supplies,Binders,Ravi,5,8,3531.71,-295.71
ORD11177,08-01-2024,South,Office Supplies,Paper,Neha,5,17,1682.1,236.23
ORD11178,09-04-2024,South,Technology,Accessories,Neha,4,9,3539.02,
ORD11179,21-09-2023,East,Furniture,Tables,Priya,5,10,4744.01,408.22
ORD11180,12-08-2023, west ,Furniture,Chairs,Amit,3,7,4318.44,689.63
ORD11181,17-10-2023,West,Furniture,Chairs,Ankit,1,8,2497.11,
ORD11182,28-08-2022,Central,Office Supplies,Binders,John,4,15,4965.19,1507.21
ORD11183,11-06-2024,East,Office Supplies,Binders,John,1,2,4071.5,483.12
ORD11184,05-05-2022,EAST,Furniture,Storage,Sara,1,1,2515.71,66.28
ORD11185,19-05-2023,West,Office Supplies,Binders,Priya,5,20,2216.14,572.46
ORD11186,05-05-2024,South,Technology,Phones,Ankit,4,4,4990.45,259.52
ORD11187,26-03-2023, west ,Office Supplies,Paper,David,4,12,3856.16,344.46
ORD11188,07-01-2024,West,Office Supplies,Art,Sneha,4,7,541.71,98.95
ORD11189,14-07-2022,EAST,Technology,Copiers,Kiran,4,9,700.36,-8.68
ORD11190,01-06-2023,South,Office Supplies,Binders,Kiran,1,17,2136.38,654.87
ORD11191,08-05-2024,South,Office Supplies,Binders,Sneha,4,5,3374.01,975.66
ORD11192,04-05-2022,Central,Furniture,Chairs,Kiran,4,4,4103.47,435.41
ORD11193,05-11-2022, west ,Technology,Phones,Amit,4,18,1380.2,155.06
ORD11194,11-06-2024,South,Furniture,Chairs,Priya,5,1,894.87,224.95
ORD11195,12-01-2022,Central,Office Supplies,Paper,Ravi,1,18,2284.37,523.45
ORD11196,11-04-2024,West,Office Supplies,Paper,Ankit,2,16,1804.38,179.18
ORD11197,19-05-2023,East,Technology,Copiers,Ravi,4,1,1634.21,172.82
ORD11198,12-03-2023, west ,Office Supplies,Art,Neha,5,9,301.1,-27.78
ORD11199,29-05-2024,West,Furniture,Tables,David,5,11,3332.27,707.71
ORD11200,27-09-2023, west ,Furniture,Tables,Sara,5,18,2606.52,352.2
ORD11201,19-12-2023,East,Technology,Phones,Neha,1,7,3751.17,554.03
ORD11202,07-01-2024, west ,Office Supplies,Art,John,4,4,$133.9,
ORD11203,30-06-2023,EAST,Furniture,Tables,Sara,1,15,2297.56,-30.1
ORD11204,06-06-2024,EAST,Technology,Phones,Sara,4,18,1736.56,255.07
ORD11205,11-10-2022,East,Technology,Accessories,david,2,3,4314.44,144.19
ORD11206,21-01-2023,East,Office Supplies,Art,Sara,2,3,1364.85,324.35
ORD11207,27-06-2022,Central,Technology,Copiers,sara,4,19,871.15,-67.58
ORD11208,09-09-2022,East,Office Supplies,Art,Priya,2,15,444.77,35.56
ORD11209,07-04-2024, west ,Furniture,Storage,Neha,5,16,2330.21,
ORD11210,28-12-2022,EAST,Office Supplies,Paper,Amit,3,17,3694.61,-63.53
ORD11211,20-04-2022,West,Office Supplies,Paper,Neha,4,18,4204.14,1314.94
ORD11212,29-04-2024,West,Office Supplies,Paper,Kiran,3,1,$1560.2,247.96
ORD11213,17-12-2023, west ,Technology,Accessories,Priya,5,18,3948.75,-364.85
ORD11214,20-04-2023, west ,Technology,Accessories,Amit,1,15,563.88,55.15
ORD11215,11-01-2023,East,Furniture,Chairs,Ankit,5,16,$1671.44,-98.23
ORD11216,30-01-2023,East,Office Supplies,Art,David,2,8,$3443.8,631.06
ORD11217,17-06-2024,East,Office Supplies,Art,Priya,4,10,222.89,53.34
ORD11218,28-07-2022,East,Office Supplies,Binders,Priya,3,11,851.16,131.29
ORD11219,26-07-2022,South,Furniture,Tables,Priya,5,6,190.99,28.25
ORD11220,30-09-2023,Central,Furniture,Storage,Priya,5,13,3425.72,-65.79
ORD11221,29-05-2023,,Technology,Copiers,Ravi,1,10,2734.19,324.82
ORD11222,26-11-2023,EAST,Office Supplies,Art,Amit,4,13,2577.5,220.64
ORD11223,25-01-2023,Central,Office Supplies,Paper,Sneha,1,8,1200.76,-18.02
ORD11224,28-07-2023,Central,Office Supplies,Paper,Amit,4,6,3040.02,-76.67
ORD11225,02-05-2022,EAST,Office Supplies,Art,John,2,1,2029.56,-15.81
ORD11226,09-08-2023,West,Furniture,Tables,Ravi,2,1,4997.05,64.42
ORD11227,14-08-2022, west ,Technology,Phones,Ravi,5,5,2027.04,388.92
ORD11228,25-10-2022,West,Office Supplies,Paper,John,2,20,777.68,26.62
ORD11229,27-05-2023,West,Technology,Phones,Amit,2,15,2179.58,-176.1
ORD11230,15-01-2023,Central,Furniture,Chairs,Amit,4,12,902.06,265.45
ORD11231,03-07-2023,EAST,Furniture,Storage,Ankit,5,8,1954.49,-175.14
ORD11232,28-06-2023,Central,Technology,Copiers,Sneha,2,14,352.84,5.24
ORD11233,24-07-2023,West,Office Supplies,Art,Priya,3,12,3750.52,428.06
ORD11234,13-04-2024,West,Technology,Accessories,David,1,2,107.03,36.2
ORD11235,12-04-2024,Central,Furniture,Tables,Sneha,3,10,$3867.13,690.64
ORD11236,15-12-2022,East,Office Supplies,Art,david,5,2,2042.2,703.81
ORD11237,04-06-2024,EAST,Technology,Copiers,Sneha,2,17,1865.98,590.85
ORD11238,30-04-2023,South,Technology,Phones,Kiran,4,11,4590.64,1090.95
ORD11239,13-05-2023,West,Technology,Copiers,Priya,5,7,4545.81,775.8
ORD11240,03-05-2024, west ,Office Supplies,Paper,Kiran,1,3,1462.23,-34.14
ORD11241,05-05-2022,East,Technology,Copiers,Sara,5,4,4561.92,-87.53
ORD11242,24-01-2022,East,Technology,Copiers,Sara,2,12,647.07,76.02
ORD11243,29-04-2024, west ,Office Supplies,Art,David,1,1,3012.82,933.7
ORD11244,05-04-2024,East,Furniture,Storage,David,4,2,4021.18,141.54
ORD11245,11-05-2022,South,Technology,Phones,Kiran,1,20,1203.74,-43.5
ORD11246,13-12-2023,South,Technology,Phones,Sara,5,3,2386.83,243.02
ORD11247,03-10-2022,West,Furniture,Storage,Priya,4,6,2288.32,-64.11
ORD11248,17-05-2023,South,Technology,Accessories,Priya,2,16,4402.43,-18.9
ORD11249,07-09-2022, west ,Furniture,Storage,David,5,16,4356.29,1395.61
ORD11250,15-08-2023,South,Office Supplies,Paper,Amit,4,17,1701.77,-107.45
ORD11251,17-12-2023,West,Furniture,Tables,Amit,1,11,4928.27,158
ORD11252,27-02-2023,South,Technology,Copiers,Ankit,3,6,4877.44,-205.93
ORD11253,12-02-2022,EAST,Office Supplies,Binders,Kiran,5,7,4000.57,1332.58
ORD11254,04-08-2023,Central,Technology,Copiers,Sneha,1,3,3456.59,1143.17
ORD11255,19-05-2022,West,Furniture,Chairs,Sara,1,20,3499.42,227.98
ORD11256,03-06-2024,Central,Furniture,Tables,John,5,6,3802.08,569.55
ORD11257,19-11-2023,South,Technology,Accessories,Kiran,4,11,4768.1,1193.03
ORD11258,26-03-2022,South,Office Supplies,Art,Ravi,2,11,551.17,34.33
ORD11259,28-03-2024,EAST,Furniture,Tables,Neha,1,7,3925.51,125.14
ORD11260,12-10-2023,South,Technology,Phones,Ravi,4,20,653.33,38.03
ORD11261,12-09-2023,Central,Furniture,Storage,Kiran,3,20,1422.97,422.09
ORD11262,31-01-2024, west ,Technology,Copiers,Priya,2,19,947.41,299.38
ORD11263,20-06-2023, west ,Furniture,Chairs,Neha,4,4,4332.56,1015.19
ORD11264,29-08-2023,,Furniture,Tables,David,3,6,1609.58,-115.18
ORD11265,26-11-2022,South,Furniture,Chairs,Sara,3,10,2853.42,936.07
ORD11266,28-09-2023,,Technology,Accessories,Priya,3,5,3329.15,645.28
ORD11267,27-11-2022,West,Furniture,Tables,Neha,5,6,1733.52,-160.34
ORD11268,24-10-2023,South,Office Supplies,Paper,Sneha,5,14,1618.22,85.15
ORD11269,30-11-2022,West,Furniture,Tables,David,5,5,4822.7,1371.45
ORD11270,21-03-2023,Central,Office Supplies,Art,Kiran,4,15,2873.15,-20.69
ORD11271,29-06-2023, west ,Furniture,Chairs,Sneha,2,15,$3684.73,1156.54
ORD11272,05-05-2022,West,Technology,Phones,Sneha,5,8,$328.72,-28.17
ORD11273,19-03-2023,Central,Office Supplies,Binders,David,5,12,4114.71,754.99
ORD11274,24-03-2022,South,Office Supplies,Paper,Priya,3,1,1867.85,204.69
ORD11275,21-05-2022,South,Furniture,Storage,Priya,3,11,1388.53,479.11
ORD11276,24-04-2022,Central,Office Supplies,Binders,Amit,1,19,$4473.76,1001.47
ORD11277,28-12-2023,East,Furniture,Storage,kiran,4,19,4382.24,649.81
ORD11278,27-03-2024,West,Office Supplies,Binders,Sneha,4,15,679.3,-49.38
ORD11279,28-07-2023,South,Technology,Accessories,Kiran,1,3,3048.59,964.52
ORD11280,03-12-2022,Central,Furniture,Storage,Ravi,2,1,1103.89,91.94
ORD11281,17-04-2023,West,Office Supplies,Art,Neha,3,9,$3255.19,361.34
ORD11282,01-09-2022,,Furniture,Tables,Ravi,1,3,4524.17,-414.75
ORD11283,08-12-2022,South,Technology,Copiers,Neha,2,8,4713.79,1308.43
ORD11284,23-05-2022,East,Technology,Copiers,Sara,1,1,4089.48,1193.26
ORD11285,16-05-2022,EAST,Office Supplies,Paper,Sneha,3,13,331.46,-5.09
ORD11286,31-08-2023,South,Office Supplies,Binders,Sneha,2,2,249.06,-18.61
ORD11287,21-05-2023,East,Furniture,Chairs,Priya,2,4,1128.46,-100.18
ORD11288,27-04-2024,Central,Office Supplies,Art,ravi,4,3,272.87,12.9
ORD11289,29-03-2022,West,Furniture,Chairs,Ankit,2,4,2391.72,0.32
ORD11290,12-08-2022,South,Furniture,Storage,David,2,15,$256.03,20.65
ORD11291,06-06-2023,East,Technology,Copiers,Amit,2,19,1754.54,-101.3
ORD11292,03-06-2022,EAST,Furniture,Chairs,Sara,1,15,3802.7,592.15
ORD11293,15-06-2022,Central,Office Supplies,Paper,John,2,11,3383.13,716.62
ORD11294,10-03-2023,South,Office Supplies,Art,David,3,20,1155.91,178.94
ORD11295,18-02-2024,,Technology,Copiers,Sneha,5,6,4877.95,-155.22
ORD11296,04-09-2022,Central,Furniture,Chairs,Sneha,1,9,3496.88,931.19
ORD11297,13-04-2024,East,Technology,Phones,john,2,9,3836.05,588.72
ORD11298,24-06-2022,EAST,Technology,Phones,Amit,2,10,1487.52,401.84
ORD11299,20-12-2023,Central,Furniture,Tables,Sara,5,18,$1204.05,410.36
ORD11300,23-03-2023, west ,Office Supplies,Binders,Sneha,3,19,3935.44,466.76
ORD11301,03-02-2024,EAST,Office Supplies,Paper,Sara,3,4,4854.53,788.02
ORD11302,15-08-2022,South,Office Supplies,Art,Neha,3,3,355.7,-10.79
ORD11303,05-04-2024,,Office Supplies,Binders,Sneha,1,18,2202.92,37.94
ORD11304,21-07-2022,South,Furniture,Chairs,Amit,1,16,$4966.33,1050.72
ORD11305,02-11-2022,West,Office Supplies,Art,Neha,5,10,143.55,46.81
ORD11306,12-07-2023,West,Office Supplies,Art,Sneha,1,2,1516.16,172.11
ORD11307,02-05-2022,EAST,Furniture,Chairs,Amit,3,8,4812.9,1095.22
ORD11308,25-06-2022, west ,Technology,Accessories,Kiran,3,3,783.92,245.14
ORD11309,04-07-2022,EAST,Furniture,Tables,Sara,3,11,1129.85,300.84
ORD11310,15-07-2022,East,Furniture,Storage,John,3,8,4889.26,-36.44
ORD11311,21-02-2022,EAST,Office Supplies,Binders,sara,1,5,2714.15,113.18
ORD11312,08-02-2023,East,Furniture,Storage,Priya,2,8,1866.36,631.48
ORD11313,05-01-2024,,Technology,Accessories,Kiran,5,8,233.24,44.5
ORD11314,28-01-2023,South,Office Supplies,Paper,Ankit,1,5,4921.38,21.16
ORD11315,03-01-2024,East,Technology,Phones,John,1,5,2931.38,766.39
